0, 8, 90, 0, -0, 0, -0
0.001, 8.00005, 89.9999, 0.108168, -0.184102, 108.168, -184.102
0.002, 8.00022, 89.9996, 0.216336, -0.368206, 108.168, -184.103
0.003, 8.00049, 89.9992, 0.324506, -0.55231, 108.169, -184.105
0.004, 8.00087, 89.9985, 0.432676, -0.736418, 108.171, -184.108
0.005, 8.00135, 89.9977, 0.540848, -0.920529, 108.172, -184.111
0.006, 8.00195, 89.9967, 0.649023, -1.10464, 108.174, -184.115
0.007, 8.00265, 89.9955, 0.7572, -1.28876, 108.177, -184.12
0.008, 8.00346, 89.9941, 0.86538, -1.47289, 108.18, -184.126
0.009, 8.00438, 89.9925, 0.973563, -1.65702, 108.183, -184.133
0.01, 8.00541, 89.9908, 1.08175, -1.84117, 108.187, -184.141
0.011, 8.00654, 89.9889, 1.18994, -2.02532, 108.192, -184.15
0.012, 8.00779, 89.9867, 1.29814, -2.20947, 108.196, -184.159
0.013, 8.00914, 89.9844, 1.40634, -2.39364, 108.201, -184.169
0.014, 8.0106, 89.982, 1.51455, -2.57782, 108.207, -184.181
0.015, 8.01217, 89.9793, 1.62276, -2.76202, 108.213, -184.193
0.016, 8.01385, 89.9764, 1.73098, -2.94622, 108.22, -184.206
0.017, 8.01563, 89.9734, 1.83921, -3.13044, 108.226, -184.219
0.018, 8.01753, 89.9702, 1.94744, -3.31468, 108.234, -184.234
0.019, 8.01953, 89.9668, 2.05568, -3.49893, 108.242, -184.25
0.02, 8.02164, 89.9632, 2.16393, -3.68319, 108.25, -184.266
0.021, 8.02385, 89.9594, 2.27219, -3.86747, 108.258, -184.283
0.022, 8.02618, 89.9554, 2.38046, -4.05178, 108.267, -184.301
0.023, 8.02862, 89.9513, 2.48873, -4.2361, 108.277, -184.32
0.024, 8.03116, 89.947, 2.59702, -4.42044, 108.287, -184.34
0.025, 8.03381, 89.9425, 2.70532, -4.6048, 108.297, -184.361
0.026, 8.03657, 89.9378, 2.81363, -4.78918, 108.308, -184.382
0.027, 8.03944, 89.9329, 2.92194, -4.97358, 108.319, -184.405
0.028, 8.04241, 89.9278, 3.03028, -5.15801, 108.331, -184.428
0.029, 8.0455, 89.9226, 3.13862, -5.34246, 108.343, -184.452
0.03, 8.04869, 89.9171, 3.24697, -5.52694, 108.355, -184.477
0.031, 8.05199, 89.9115, 3.35534, -5.71145, 108.368, -184.503
0.032, 8.0554, 89.9057, 3.46372, -5.89598, 108.382, -184.53
0.033, 8.05892, 89.8997, 3.57212, -6.08053, 108.396, -184.558
0.034, 8.06254, 89.8935, 3.68053, -6.26512, 108.41, -184.586
0.035, 8.06628, 89.8872, 3.78895, -6.44974, 108.425, -184.616
0.036, 8.07012, 89.8806, 3.89739, -6.63438, 108.44, -184.646
0.037, 8.07407, 89.8739, 4.00585, -6.81906, 108.456, -184.677
0.038, 8.07813, 89.867, 4.11432, -7.00377, 108.472, -184.709
