0, 13, 138, 0, -0, 0, -0
0.001, 11.9287, 138.228, -0.0389591, 0.124409, -38.9591, 124.409
0.002, 11.9287, 138.228, -0.0779181, 0.248818, -38.959, 124.409
0.003, 11.9286, 138.228, -0.116877, 0.373227, -38.9588, 124.409
0.004, 11.9285, 138.229, -0.155835, 0.497635, -38.9584, 124.408
0.005, 11.9283, 138.229, -0.194793, 0.622043, -38.958, 124.408
0.006, 11.9281, 138.23, -0.233751, 0.74645, -38.9574, 124.407
0.007, 11.9279, 138.23, -0.272707, 0.870856, -38.9566, 124.406
0.008, 11.9276, 138.231, -0.311663, 0.995261, -38.9558, 124.405
0.009, 11.9273, 138.232, -0.350618, 1.11967, -38.9548, 124.404
0.01, 11.927, 138.233, -0.389571, 1.24407, -38.9537, 124.403
0.011, 11.9266, 138.235, -0.428524, 1.36847, -38.9524, 124.401
0.012, 11.9261, 138.236, -0.467475, 1.49287, -38.951, 124.4
0.013, 11.9257, 138.237, -0.506424, 1.61727, -38.9495, 124.398
0.014, 11.9252, 138.239, -0.545372, 1.74166, -38.9479, 124.396
0.015, 11.9246, 138.241, -0.584319, 1.86606, -38.9462, 124.394
0.016, 11.924, 138.243, -0.623263, 1.99045, -38.9443, 124.392
0.017, 11.9234, 138.245, -0.662205, 2.11484, -38.9423, 124.39
0.018, 11.9228, 138.247, -0.701145, 2.23923, -38.9401, 124.387
0.019, 11.9221, 138.249, -0.740083, 2.36361, -38.9378, 124.385
0.02, 11.9213, 138.251, -0.779018, 2.48799, -38.9354, 124.382
0.021, 11.9205, 138.254, -0.817951, 2.61237, -38.9329, 124.379
0.022, 11.9197, 138.257, -0.856882, 2.73675, -38.9303, 124.376
0.023, 11.9189, 138.259, -0.895809, 2.86112, -38.9275, 124.373
0.024, 11.918, 138.262, -0.934734, 2.98549, -38.9246, 124.37
0.025, 11.917, 138.265, -0.973655, 3.10986, -38.9215, 124.366
0.026, 11.9161, 138.268, -1.01257, 3.23422, -38.9183, 124.363
0.027, 11.915, 138.271, -1.05149, 3.35858, -38.915, 124.359
0.028, 11.914, 138.275, -1.0904, 3.48293, -38.9116, 124.355
0.029, 11.9129, 138.278, -1.12931, 3.60729, -38.9081, 124.351
0.03, 11.9118, 138.282, -1.16821, 3.73163, -38.9044, 124.347
0.031, 11.9106, 138.286, -1.20711, 3.85597, -38.9006, 124.342
0.032, 11.9094, 138.289, -1.24601, 3.98031, -38.8966, 124.338
0.033, 11.9082, 138.293, -1.2849, 4.10465, -38.8926, 124.333
0.034, 11.9069, 138.298, -1.32379, 4.22897, -38.8884, 124.328
0.035, 11.9055, 138.302, -1.36267, 4.3533, -38.884, 124.324
0.036, 11.9042, 138.306, -1.40155, 4.47762, -38.8796, 124.318
0.037, 11.9028, 138.311, -1.44043, 4.60193, -38.875, 124.313
0.038, 11.9013, 138.315, -1.4793, 4.72624, -38.8703, 124.308
0.039, 11.8999, 138.32, -1.51817, 4.85054, -38.8655, 124.302
0.04, 11.8983, 138.325, -1.55703, 4.97484, -38.8605, 124.297
0.041, 11.8968, 138.33, -1.59588, 5.09913, -38.8554, 124.291
0.042, 11.8952, 138.335, -1.63473, 5.22341, -38.8502, 124.285
0.043, 11.8936, 138.34, -1.67358, 5.34769, -38.8449, 124.279
0.044, 11.8919, 138.345, -1.71242, 5.47196, -38.8394, 124.273
0.045, 11.8902, 138.351, -1.75125, 5.59623, -38.8338, 124.266
0.046, 11.8884, 138.357, -1.79008, 5.72049, -38.8281, 124.26
0.047, 11.8866, 138.362, -1.8289, 5.84474, -38.8223, 124.253
0.048, 11.8848, 138.368, -1.86772, 5.96899, -38.8163, 124.246
0.049, 11.8829, 138.374, -1.90653, 6.09323, -38.8102, 124.239
0.05, 11.881, 138.38, -1.94533, 6.21746, -38.804, 124.232
0.051, 11.8791, 138.386, -1.98413, 6.34169, -38.7976, 124.225
0.052, 11.8771, 138.393, -2.02292, 6.4659, -38.7911, 124.218
0.053, 11.8751, 138.399, -2.0617, 6.59011, -38.7845, 124.21
0.054, 11.873, 138.406, -2.10048, 6.71432, -38.7778, 124.203
0.055, 11.8709, 138.412, -2.13925, 6.83851, -38.7709, 124.195
0.056, 11.8688, 138.419, -2.17802, 6.9627, -38.764, 124.187
0.057, 11.8666, 138.426, -2.21677, 7.08688, -38.7569, 124.179
0.058, 11.8644, 138.433, -2.25552, 7.21105, -38.7496, 124.171
0.059, 11.8621, 138.441, -2.29427, 7.33521, -38.7423, 124.162
0.06, 11.8598, 138.448, -2.333, 7.45936, -38.7348, 124.154
